1,0.100903
2,0.001157
3,0.599647
4,0.013785
5,0.596289
6,0.035068
7,0.608444
8,0.081274
9,0.622681
10,0.117396
11,0.636585
12,0.154404
13,0.645891
14,0.196985
15,0.641848
16,0.248915
17,0.641676
18,0.280075
19,0.637890
20,0.307411
21,0.637660
22,0.328412
23,0.637710
24,0.346491
25,0.634807
26,0.356771
27,0.637900
28,0.370623
29,0.630130
30,0.380471
31,0.628143
32,0.387823
33,0.624695
34,0.400329
35,0.621941
36,0.410548
37,0.620383
38,0.418175
39,0.620034
40,0.422816
41,0.621293
42,0.429870
43,0.619846
44,0.439043
45,0.617807
46,0.443319
47,0.615917
48,0.451064
49,0.614804
50,0.459885
51,0.612460
52,0.464992
53,0.612581
54,0.467148
55,0.611918
56,0.469565
57,0.609189
58,0.478440
59,0.606715
60,0.482296
61,0.604651
62,0.484961
63,0.603213
64,0.492828
65,0.604084
66,0.494497
67,0.602513
68,0.497080
69,0.601846
70,0.502724
71,0.601978
72,0.508671
73,0.599253
74,0.512747
75,0.596875
76,0.515737
77,0.595678
78,0.517438
79,0.595731
80,0.522848
81,0.595140
82,0.527465
83,0.594355
84,0.532027
85,0.594028
86,0.535752
87,0.594198
88,0.540972
89,0.594560
90,0.546271
91,0.592164
92,0.550894
93,0.590396
94,0.554110
95,0.590175
96,0.556694
97,0.590217
98,0.560436
99,0.588312
100,0.562903
101,0.587891
102,0.566025
103,0.589693
104,0.569987
105,0.589274
106,0.570853
107,0.589198
108,0.572770
109,0.589777
110,0.574967
111,0.590357
112,0.575920
113,0.590939
114,0.575535
115,0.590670
116,0.576011
117,0.590013
118,0.578104
119,0.590670
120,0.582363
121,0.590476
122,0.583859
123,0.590401
124,0.585075
125,0.590789
126,0.586287
127,0.590326
128,0.587302
129,0.590250
130,0.588235
131,0.590445
132,0.588973
133,0.590909
134,0.590564
135,0.591373
136,0.591029
137,0.592373
138,0.591958
139,0.593955
140,0.592885
141,0.594027
142,0.594150
143,0.595144
144,0.594417
145,0.596721
146,0.596652
147,0.599869
148,0.599148
149,0.599673
150,0.599673
151,0.600589
152,0.601047
153,0.601307
154,0.601764
155,0.602221
156,0.602221
157,0.603133
158,0.603133
159,0.603195
160,0.603589
161,0.604044
162,0.603786
163,0.604241
164,0.604241
165,0.604241
166,0.604439
167,0.604439
168,0.604894
169,0.605349
170,0.606258
171,0.607166
172,0.607562
173,0.607958
174,0.608214
175,0.608667
176,0.610026
177,0.610026
178,0.610677
179,0.610478
180,0.610930
181,0.610930
182,0.610930
183,0.611129
184,0.611581
185,0.611834
186,0.611382
187,0.612033
188,0.612033
189,0.612033
190,0.612033
191,0.612484
192,0.612033
193,0.611834
194,0.613186
195,0.614086
196,0.614536
197,0.615434
198,0.615434
199,0.616132
200,0.615883
201,0.615883
202,0.615434
203,0.615434
204,0.617228
205,0.617876
206,0.617876
207,0.617676
208,0.618123
209,0.618570
210,0.619017
211,0.619017
212,0.619017
213,0.619217
214,0.619664
215,0.619864
216,0.620065
217,0.619864
218,0.619864
219,0.620511
220,0.620712
221,0.621560
222,0.622208
223,0.622208
224,0.623099
225,0.623099
226,0.623545
227,0.623385
228,0.623184
229,0.623184
230,0.622983
231,0.623184
232,0.622782
233,0.622581
234,0.622782
235,0.622581
236,0.622581
237,0.622581
238,0.622581
239,0.623025
240,0.623469
241,0.623469
242,0.624113
243,0.623670
244,0.624072
245,0.624516
246,0.624718
247,0.625161
248,0.625605
249,0.625605
250,0.626692
251,0.627577
252,0.628222
253,0.628019
254,0.628019
255,0.628019
256,0.628019
257,0.628019
258,0.628019
259,0.628019
260,0.628461
261,0.628903
262,0.629546
263,0.629546
264,0.629987
265,0.630428
266,0.630428
267,0.630428
268,0.630868
269,0.632188
270,0.631782
271,0.632424
272,0.632188
273,0.633269
274,0.634146
275,0.634146
276,0.635022
277,0.635022
278,0.635022
279,0.635022
280,0.635460
281,0.636771
282,0.636975
283,0.637180
284,0.637180
285,0.637384
286,0.638462
287,0.638257
288,0.638693
289,0.638693
290,0.638693
291,0.638693
292,0.639129
293,0.638924
294,0.638924
295,0.638924
296,0.638924
297,0.639795
298,0.639795
299,0.640205
300,0.640205
301,0.640205
302,0.639769
303,0.639769
304,0.639129
305,0.639129
306,0.639565
307,0.639565
308,0.639565
309,0.639565
310,0.640870
311,0.640870
312,0.640870
313,0.641304
314,0.641304
315,0.641739
316,0.641739
317,0.641944
318,0.641944
319,0.642378
320,0.642378
321,0.642378
322,0.642812
323,0.642812
324,0.643017
325,0.643017
326,0.643017
327,0.643017
328,0.643450
329,0.643450
330,0.643884
331,0.644089
332,0.644523
333,0.645141
334,0.646006
335,0.646439
336,0.646439
337,0.646439
338,0.646645
339,0.646645
340,0.646852
341,0.646419
342,0.646419
343,0.646213
344,0.646213
345,0.646213
346,0.646213
347,0.646006
348,0.646439
349,0.646439
350,0.646645
351,0.646213
352,0.646645
353,0.647510
354,0.647510
355,0.647735
356,0.647735
357,0.647735
358,0.648166
359,0.648597
360,0.648390
361,0.648390
362,0.648390
363,0.648390
364,0.649028
365,0.649888
366,0.649888
367,0.649458
368,0.649665
369,0.649665
370,0.649665
371,0.649665
372,0.648597
373,0.648597
374,0.648597
375,0.648390
376,0.648390
377,0.648390
378,0.648390
379,0.648821
380,0.648821
381,0.648390
382,0.648821
383,0.648614
384,0.647977
385,0.648408
386,0.648408
387,0.649045
388,0.649888
389,0.649458
390,0.649458
391,0.649458
392,0.649028
393,0.649888
394,0.649665
395,0.649458
396,0.650096
397,0.650096
398,0.649665
399,0.649888
400,0.649682
401,0.649682
402,0.649682
403,0.649682
404,0.649682
405,0.649682
406,0.649682
407,0.649682
408,0.650748
409,0.650970
410,0.650970
411,0.650970
412,0.650970
413,0.650970
414,0.650970
415,0.650763
416,0.650763
417,0.650763
418,0.650556
419,0.650985
420,0.651621
421,0.651621
422,0.651621
423,0.651621
424,0.652478
425,0.652478
426,0.652906
427,0.652698
428,0.653126
429,0.653126
430,0.653126
431,0.653126
432,0.653761
433,0.654188
434,0.654188
435,0.654188
436,0.654188
437,0.654188
438,0.653761
439,0.653761
440,0.653553
441,0.653553
442,0.653980
443,0.653773
444,0.653980
445,0.654834
446,0.654626
447,0.654626
448,0.654626
449,0.654626
450,0.654834
451,0.654834
452,0.654834
453,0.654834
454,0.654200
455,0.655260
456,0.655686
457,0.655686
458,0.655271
459,0.655271
460,0.655271
461,0.655271
462,0.655271
463,0.655271
464,0.655052
465,0.654845
466,0.654845
467,0.655271
468,0.655271
469,0.655271
470,0.655271
471,0.655063
472,0.655063
473,0.655063
474,0.655489
475,0.655281
476,0.655074
477,0.655074
478,0.655074
479,0.655074
480,0.655499
481,0.655924
482,0.656349
483,0.656349
484,0.656980
