1,0.608974
2,1.000000
3,0.431144
4,0.857143
5,0.427353
6,0.756098
7,0.442774
8,0.787234
9,0.464877
10,0.748299
11,0.490448
12,0.733990
13,0.511494
14,0.745247
15,0.523792
16,0.745665
17,0.536604
18,0.743142
19,0.544413
20,0.732026
21,0.554037
22,0.722441
23,0.562943
24,0.714286
25,0.568161
26,0.712305
27,0.578774
28,0.705691
29,0.580488
30,0.696456
31,0.583789
32,0.692996
33,0.587845
34,0.693295
35,0.592147
36,0.685637
37,0.596051
38,0.684211
39,0.599892
40,0.679487
41,0.606395
42,0.676617
43,0.608939
44,0.679612
45,0.610985
46,0.677381
47,0.613441
48,0.679487
49,0.616414
50,0.682232
51,0.618794
52,0.678135
53,0.622090
54,0.678808
55,0.626974
56,0.676471
57,0.628308
58,0.678723
59,0.628962
60,0.676778
61,0.631944
62,0.675983
63,0.632952
64,0.675403
65,0.637709
66,0.674675
67,0.639974
68,0.672261
69,0.642154
70,0.674464
71,0.645461
72,0.676273
73,0.647613
74,0.674858
75,0.648337
76,0.674462
77,0.648704
78,0.671283
79,0.650446
80,0.673358
81,0.653953
82,0.672956
83,0.657083
84,0.672566
85,0.657987
86,0.673684
87,0.660993
88,0.675629
89,0.664521
90,0.676647
91,0.664744
92,0.678239
93,0.665698
94,0.678122
95,0.667886
96,0.678601
97,0.669853
98,0.680165
99,0.669623
100,0.679214
101,0.671375
102,0.679092
103,0.675131
104,0.680321
105,0.676935
106,0.679456
107,0.677711
108,0.680478
109,0.679245
110,0.681205
111,0.680787
112,0.681710
113,0.682335
114,0.680632
115,0.682612
116,0.680885
117,0.681853
118,0.682427
119,0.682612
120,0.684664
121,0.682094
122,0.684579
123,0.682890
124,0.684783
125,0.683930
126,0.684985
127,0.683689
128,0.684657
129,0.684492
130,0.685142
131,0.685015
132,0.685100
133,0.685256
134,0.686350
135,0.685496
136,0.686590
137,0.685171
138,0.687070
139,0.686409
140,0.687548
141,0.685606
142,0.686930
143,0.686601
144,0.686646
145,0.687831
146,0.688636
147,0.690279
148,0.690332
149,0.689759
150,0.689759
151,0.690226
152,0.690458
153,0.690173
154,0.690405
155,0.690637
156,0.690637
157,0.691099
158,0.691099
159,0.690298
160,0.691330
161,0.691561
162,0.691847
163,0.692078
164,0.692078
165,0.692078
166,0.692595
167,0.692595
168,0.692825
169,0.693054
170,0.693512
171,0.693969
172,0.695004
173,0.696042
174,0.695749
175,0.695976
176,0.696654
177,0.696654
178,0.697398
179,0.696880
180,0.697105
181,0.697105
182,0.697105
183,0.697623
184,0.697847
185,0.697554
186,0.697329
187,0.698071
188,0.698071
189,0.698071
190,0.698071
191,0.698295
192,0.698071
193,0.697554
194,0.698225
195,0.698671
196,0.698893
197,0.699337
198,0.699337
199,0.699265
200,0.699558
201,0.699558
202,0.699337
203,0.699337
204,0.700220
205,0.700955
206,0.700955
207,0.700441
208,0.700660
209,0.700880
210,0.701099
211,0.701099
212,0.701099
213,0.701613
214,0.701832
215,0.702346
216,0.702861
217,0.702346
218,0.702346
219,0.703079
220,0.703595
221,0.704846
222,0.705580
223,0.705580
224,0.706012
225,0.706012
226,0.706227
227,0.704894
228,0.704380
229,0.704380
230,0.703866
231,0.704380
232,0.703353
233,0.702841
234,0.703353
235,0.702841
236,0.702841
237,0.702841
238,0.702841
239,0.703057
240,0.703273
241,0.703273
242,0.704000
243,0.703785
244,0.704811
245,0.705025
246,0.705539
247,0.705754
248,0.705968
249,0.705968
250,0.706909
251,0.707335
252,0.708061
253,0.707547
254,0.707547
255,0.707547
256,0.707547
257,0.707547
258,0.707547
259,0.707547
260,0.707759
261,0.707971
262,0.708696
263,0.708696
264,0.708907
265,0.709117
266,0.709117
267,0.709117
268,0.709328
269,0.709957
270,0.708934
271,0.709654
272,0.709957
273,0.710887
274,0.711303
275,0.711303
276,0.711718
277,0.711718
278,0.711718
279,0.711718
280,0.711925
281,0.712545
282,0.713056
283,0.713568
284,0.713568
285,0.714080
286,0.715004
287,0.714491
288,0.714695
289,0.714695
290,0.714695
291,0.714695
292,0.714900
293,0.714388
294,0.714388
295,0.714388
296,0.714388
297,0.714796
298,0.714796
299,0.715820
300,0.715820
301,0.715820
302,0.715616
303,0.715616
304,0.714900
305,0.714900
306,0.715104
307,0.715104
308,0.715104
309,0.715104
310,0.715714
311,0.715714
312,0.715714
313,0.715917
314,0.715917
315,0.716120
316,0.716120
317,0.716631
318,0.716631
319,0.716833
320,0.716833
321,0.716833
322,0.717035
323,0.717035
324,0.717546
325,0.717546
326,0.717546
327,0.717546
328,0.717748
329,0.717748
330,0.717949
331,0.718460
332,0.718661
333,0.720200
334,0.720599
335,0.720798
336,0.720798
337,0.720798
338,0.721311
339,0.721311
340,0.721826
341,0.721627
342,0.721627
343,0.721113
344,0.721113
345,0.721113
346,0.721113
347,0.720599
348,0.720798
349,0.720798
350,0.721311
351,0.721113
352,0.721311
353,0.721708
354,0.721708
355,0.721393
356,0.721393
357,0.721393
358,0.721591
359,0.721789
360,0.721277
361,0.721277
362,0.721277
363,0.721277
364,0.721986
365,0.722380
366,0.722380
367,0.722183
368,0.722695
369,0.722695
370,0.722695
371,0.722695
372,0.721789
373,0.721789
374,0.721789
375,0.721277
376,0.721277
377,0.721277
378,0.721277
379,0.721474
380,0.721474
381,0.721277
382,0.721474
383,0.720963
384,0.720255
385,0.720453
386,0.720453
387,0.721161
388,0.722380
389,0.722183
390,0.722183
391,0.722183
392,0.721986
393,0.722380
394,0.722695
395,0.722183
396,0.722892
397,0.722892
398,0.722695
399,0.722380
400,0.721868
401,0.721868
402,0.721868
403,0.721868
404,0.721868
405,0.721868
406,0.721868
407,0.721868
408,0.722772
409,0.722458
410,0.722458
411,0.722458
412,0.722458
413,0.722458
414,0.722458
415,0.721948
416,0.721948
417,0.721948
418,0.721439
419,0.721635
420,0.722340
421,0.722340
422,0.722340
423,0.722340
424,0.722730
425,0.722730
426,0.722925
427,0.722417
428,0.722612
429,0.722612
430,0.722612
431,0.722612
432,0.723315
433,0.723509
434,0.723509
435,0.723509
436,0.723509
437,0.723509
438,0.723315
439,0.723315
440,0.722807
441,0.722807
442,0.723001
443,0.722495
444,0.723001
445,0.723389
446,0.722883
447,0.722883
448,0.722883
449,0.722883
450,0.723389
451,0.723389
452,0.723389
453,0.723389
454,0.722689
455,0.723583
456,0.723776
457,0.723776
458,0.722765
459,0.722765
460,0.722765
461,0.722765
462,0.722765
463,0.722765
464,0.723077
465,0.722572
466,0.722572
467,0.722765
468,0.722765
469,0.722765
470,0.722765
471,0.722261
472,0.722261
473,0.722261
474,0.722455
475,0.721951
476,0.721448
477,0.721448
478,0.721448
479,0.721448
480,0.721642
481,0.721836
482,0.722029
483,0.722029
484,0.722724
485,0.722724
486,0.722724
487,0.722724
488,0.722724
489,0.722724
490,0.722724
491,0.722724
492,0.722724
493,0.722222
494,0.722222
495,0.722222
496,0.722222
497,0.722222
498,0.722222
499,0.722917
500,0.722724
501,0.722917
502,0.723109
503,0.724114
504,0.724114
505,0.724114
506,0.724114
507,0.724114
508,0.724306
509,0.724306
510,0.724306
511,0.723994
512,0.723994
513,0.723994
514,0.723994
515,0.723994
516,0.723994
517,0.723994
518,0.723994
519,0.723994
520,0.723994
521,0.723994
522,0.723994
523,0.724186
524,0.724186
525,0.724186
526,0.724688
527,0.724688
528,0.724688
529,0.724688
530,0.724688
531,0.724688
532,0.724688
533,0.724879
534,0.725381
535,0.725381
536,0.725381
537,0.724879
538,0.724879
539,0.724879
540,0.724879
541,0.724879
542,0.724879
543,0.725069
544,0.725762
545,0.725762
546,0.725762
547,0.726265
548,0.726454
549,0.726454
550,0.726644
551,0.726644
552,0.726644
553,0.726644
554,0.726454
555,0.726454
556,0.726454
557,0.726833
558,0.727336
559,0.727336
560,0.728216
561,0.728404
562,0.728404
563,0.728404
564,0.728404
565,0.728404
566,0.728404
567,0.728404
568,0.728907
569,0.728907
570,0.728404
571,0.728591
572,0.728591
573,0.728591
574,0.728591
575,0.729095
576,0.729095
577,0.729095
578,0.729786
579,0.729786
580,0.729599
581,0.729599
582,0.729599
583,0.729599
584,0.729599
585,0.729599
586,0.729786
587,0.729786
588,0.729786
589,0.729786
590,0.729786
591,0.729786
592,0.729786
593,0.730290
594,0.730290
595,0.730477
596,0.730477
597,0.729972
598,0.729972
599,0.730159
600,0.730345
601,0.730345
602,0.730663
603,0.731034
604,0.730849
605,0.730849
606,0.730849
607,0.730849
608,0.730345
609,0.730345
610,0.730345
611,0.730345
612,0.730345
613,0.730345
614,0.730345
615,0.730345
616,0.731354
617,0.731354
618,0.731354
619,0.731354
620,0.731539
621,0.732044
622,0.731488
623,0.731488
624,0.731488
625,0.731674
626,0.731674
627,0.731674
628,0.731674
629,0.731168
630,0.731354
631,0.731354
632,0.731354
633,0.731168
634,0.730663
635,0.730849
636,0.730849
637,0.730849
638,0.730849
639,0.730849
640,0.731034
641,0.731034
642,0.731034
643,0.731220
644,0.731405
645,0.731220
646,0.731220
647,0.731405
648,0.731909
649,0.731909
650,0.732414
651,0.732414
652,0.732414
653,0.732414
654,0.732414
655,0.732414
656,0.732598
657,0.732598
658,0.732598
659,0.732598
660,0.732598
661,0.732598
662,0.732598
663,0.733103
664,0.733103
665,0.733103
666,0.733103
667,0.733103
668,0.733103
669,0.733103
670,0.733103
671,0.733287
672,0.733287
673,0.733471
674,0.733977
675,0.733977
676,0.733977
677,0.733977
678,0.733977
679,0.733977
680,0.733977
681,0.733977
682,0.733977
683,0.733977
684,0.734160
685,0.734343
686,0.734666
687,0.734666
688,0.734666
689,0.734666
690,0.734666
691,0.734666
692,0.734666
693,0.734666
694,0.734666
695,0.734666
696,0.734666
697,0.734160
698,0.734343
699,0.734343
700,0.734343
701,0.734343
702,0.733838
703,0.733838
704,0.733838
705,0.734343
706,0.734343
707,0.734343
708,0.734343
709,0.734343
710,0.734343
711,0.734343
712,0.734343
713,0.734343
714,0.734848
715,0.734848
716,0.734848
717,0.734848
718,0.734848
719,0.734848
720,0.734848
721,0.734343
722,0.734343
723,0.734343
724,0.734848
725,0.734848
726,0.734848
727,0.735031
728,0.735031
729,0.734525
730,0.734525
731,0.734525
732,0.734525
733,0.734343
734,0.734343
735,0.734525
736,0.734525
737,0.734525
738,0.734708
739,0.734708
740,0.734708
741,0.734203
742,0.734203
743,0.734203
744,0.734021
745,0.734525
746,0.734525
747,0.734525
748,0.734343
749,0.734343
750,0.734343
751,0.734343
752,0.734848
753,0.734848
754,0.734848
755,0.735355
756,0.735355
757,0.735355
758,0.735355
759,0.735355
760,0.735355
761,0.734990
762,0.734990
763,0.734990
764,0.735497
765,0.735497
766,0.735497
767,0.735497
768,0.736006
769,0.736006
770,0.736006
771,0.736006
772,0.736006
773,0.736006
774,0.736006
775,0.736188
776,0.736188
777,0.736188
778,0.736188
779,0.736188
780,0.736188
781,0.736188
782,0.736188
783,0.736188
784,0.736370
785,0.736370
786,0.736370
787,0.736370
788,0.736370
789,0.736370
790,0.736370
791,0.736370
792,0.736370
793,0.736552
794,0.736552
795,0.737060
796,0.737060
797,0.737060
798,0.737060
799,0.736697
800,0.736697
801,0.736697
802,0.736697
803,0.736697
804,0.736697
805,0.736697
806,0.736188
807,0.736697
808,0.737206
809,0.737206
810,0.737206
811,0.737206
812,0.737206
813,0.737716
814,0.738227
815,0.738227
816,0.738739
817,0.738739
818,0.738739
819,0.738558
820,0.738920
821,0.738920
822,0.738920
823,0.738920
824,0.738920
825,0.739100
826,0.739100
827,0.739100
828,0.739100
829,0.739100
830,0.739100
831,0.739100
832,0.739100
833,0.739100
834,0.739100
835,0.738770
836,0.738770
837,0.738770
838,0.738770
839,0.738770
840,0.738770
841,0.738770
842,0.738950
843,0.739461
844,0.739461
845,0.739461
846,0.739461
847,0.739461
848,0.739461
849,0.739461
850,0.739461
851,0.739461
852,0.739461
853,0.739461
854,0.738950
855,0.738950
856,0.738950
857,0.738770
858,0.738260
859,0.738260
860,0.737750
861,0.737750
862,0.737750
863,0.737241
864,0.737422
865,0.736915
866,0.736915
867,0.736915
868,0.736915
869,0.736915
870,0.736915
871,0.736915
872,0.736915
873,0.736915
874,0.737422
875,0.737784
876,0.737784
877,0.737784
878,0.737784
879,0.738144
880,0.738144
881,0.738324
882,0.738324
883,0.738324
884,0.738324
885,0.738324
886,0.738832
887,0.738832
888,0.738832
889,0.739011
890,0.739519
891,0.739519
892,0.739519
893,0.739519
894,0.739698
895,0.739698
896,0.739698
897,0.739698
898,0.739876
899,0.739369
900,0.739369
901,0.739369
902,0.739369
903,0.739369
904,0.739369
905,0.739369
906,0.739369
907,0.739369
908,0.739369
909,0.739369
910,0.739369
911,0.739548
912,0.739548
913,0.739726
914,0.740233
915,0.740411
916,0.740589
917,0.740589
918,0.740589
919,0.740589
920,0.741273
921,0.741273
922,0.741273
923,0.741450
924,0.741450
925,0.741450
926,0.741627
927,0.741627
928,0.741627
929,0.741803
930,0.741803
931,0.741803
932,0.741803
933,0.741803
934,0.742156
935,0.742156
936,0.741650
937,0.741650
938,0.741650
939,0.741144
940,0.741650
941,0.741650
942,0.741650
943,0.741650
944,0.741650
945,0.741650
946,0.741826
947,0.742001
948,0.742001
949,0.742682
950,0.742682
951,0.742682
952,0.742682
953,0.742857
954,0.742857
955,0.742857
956,0.742352
957,0.742527
958,0.742527
959,0.742527
960,0.742702
961,0.742702
962,0.742702
963,0.742702
964,0.742198
965,0.742198
966,0.742702
967,0.742702
968,0.742702
969,0.742702
970,0.742877
971,0.742702
972,0.742373
973,0.742373
974,0.742373
975,0.742373
976,0.742373
977,0.742373
978,0.742373
979,0.742373
980,0.743381
981,0.743381
982,0.743381
983,0.743381
984,0.743381
985,0.743381
986,0.743381
987,0.743381
988,0.742877
989,0.742877
990,0.742877
991,0.742877
992,0.742877
993,0.742877
994,0.742877
995,0.743381
996,0.743381
997,0.743381
998,0.742877
999,0.743051
1000,0.743051
